1,David Johnson*+\JohnDa08,ARI,RB,25,16,16,0,0,0,0,0,293,1239,4.23,16,120,80,879,10.99,4,328,416.8,367.8,196,1,1
422,Aaron Burbridge\BurbAa00,SFO,WR,23,16,3,0,0,0,0,0,0,0,,0,16,7,88,12.57,0,7,14.8,10.3,,169,
423,Michael Campanaro\CampMi02,BAL,WR,25,3,0,0,0,0,0,0,3,72,24.00,0,1,0,0,,0,7,7.2,7.2,,166,
424,Josh Doctson\DoctJo00,WAS,WR,24,2,0,0,0,0,0,0,0,0,,0,6,2,66,33.00,0,7,8.6,7.6,,171,
425,Alex Erickson\EricAl01,CIN,WR,24,16,0,0,0,0,0,0,0,0,,0,8,6,71,11.83,0,7,13.1,10.1,,167,
426,Jerome Felton\FeltJe00,BUF,RB,30,15,4,0,0,0,0,0,8,13,1.63,0,9,6,57,9.50,0,7,13.0,10.0,,123,
427,Maurice Harris\HarrMa05,WAS,WR,24,10,0,0,0,0,0,0,0,0,,0,12,8,66,8.25,0,7,14.6,10.6,,170,
428,EJ Manuel\ManuEJ00,BUF,QB,26,6,1,11,26,131,0,0,8,22,2.75,0,0,0,0,,0,7,8.4,7.4,,58,
429,Byron Marshall\MarsBy01,PHI,RB,22,3,0,0,0,0,0,0,19,64,3.37,0,5,3,10,3.33,0,7,10.4,8.9,,122,
430,Chris Moore\MoorCh00,BAL,WR,23,15,0,0,0,0,0,0,3,19,6.33,0,16,7,46,6.57,0,7,19.5,16.0,,172,
431,Keith Mumphery\MumpKe00,HOU,WR,24,11,3,0,0,0,0,0,0,0,,0,12,10,69,6.90,0,7,16.9,11.9,,168,
432,Geoff Swaim\SwaiGe00,DAL,TE,23,9,6,0,0,0,0,0,0,0,,0,8,6,69,11.50,0,7,12.9,9.9,,78,
433,Keenan Allen\AlleKe00,SDG,WR,24,1,1,0,0,0,0,0,0,0,,0,7,6,63,10.50,0,6,12.3,9.3,,175,
434,Jace Amaro\AmarJa00,TEN,TE,24,3,0,0,0,0,0,0,0,0,,0,4,3,59,19.67,0,6,8.9,7.4,,82,
435,Brandon Bostick\BostBr00,NYJ,TE,27,16,7,0,0,0,0,0,0,0,,0,11,8,63,7.88,0,6,14.3,10.3,,79,
436,Trevor Davis\DaviTr03,GNB,WR,23,11,0,0,0,0,0,0,0,0,,0,7,3,24,8.00,1,6,10.4,7.9,,173,
437,Johnny Holton\HoltJo00,OAK,WR,25,15,0,0,0,0,0,0,6,43,7.17,0,3,2,34,17.00,0,6,8.7,6.7,,177,
438,Adrian Peterson\PeteAd01,MIN,RB,31,3,3,0,0,0,0,0,37,72,1.95,0,6,3,8,2.67,0,6,10.0,7.5,,125,
439,Phillip Supernaw\SupePh00,TEN,TE,26,15,2,0,0,0,0,0,0,0,,0,5,4,62,15.50,0,6,10.2,8.2,,80,
440,De'Anthony Thomas\ThomDe05,KAN,WR,23,12,0,0,0,0,0,0,4,29,7.25,0,9,7,35,5.00,0,6,13.4,9.9,,174,
441,D.J. Tialavea\TialD.00,ATL,TE,25,2,0,0,0,0,0,0,0,0,,0,1,1,1,1.00,1,6,7.1,6.6,,81,
442,Jordan Todman\TodmJo00,IND,RB,26,16,0,0,0,0,0,0,9,59,6.56,0,1,0,0,,0,6,11.9,11.9,,126,
443,Nick Williams\WillNi02,ATL,WR,26,2,0,0,0,0,0,0,0,0,,0,7,5,59,11.80,0,6,10.9,8.4,,176,
444,Javorius Allen\AlleJa01,BAL,RB,25,8,0,0,0,0,0,0,9,34,3.78,0,4,3,15,5.00,0,5,7.9,6.4,,128,
445,Knile Davis\DaviKn00,2TM,RB,25,11,0,0,0,0,0,0,18,28,1.56,0,7,5,25,5.00,0,5,10.3,7.8,,127,
446,Dwayne Harris*\HarrDw00,NYG,WR,29,16,1,0,0,0,0,0,0,0,,0,1,1,13,13.00,1,5,7.3,5.8,,178,
447,Tavarres King\KingTa00,NYG,WR,26,7,0,0,0,0,0,0,0,0,,0,4,2,50,25.00,0,5,7.0,6.0,,179,
448,Ifeanyi Momah\MomaIf00,ARI,TE,27,5,1,0,0,0,0,0,0,0,,0,4,2,50,25.00,0,5,7.0,6.0,,83,
449,Troymaine Pope\PopeTr00,2TM,RB,23,4,0,0,0,0,0,0,12,44,3.67,0,2,1,5,5.00,0,5,5.9,5.4,,129,
450,Tony Romo\RomoTo00,DAL,QB,36,1,0,3,4,29,1,0,0,0,,0,0,0,0,,0,5,5.2,5.2,,59,
451,Brandon Wilds\WildBr01,NYJ,RB,23,4,0,0,0,0,0,0,10,27,2.70,0,2,2,20,10.00,0,5,6.7,5.7,,130,
452,Nick Boyle\BoylNi00,BAL,TE,23,6,0,0,0,0,0,0,0,0,,0,6,6,44,7.33,0,4,10.4,7.4,,84,
453,Ben Braunecker\BrauBe00,CHI,TE,22,13,2,0,0,0,0,0,0,0,,0,6,4,41,10.25,0,4,8.1,6.1,,85,
454,Quan Bray\BrayQu00,IND,WR,23,6,0,0,0,0,0,0,1,7,7.00,0,4,3,36,12.00,0,4,7.3,5.8,,180,
455,Mike James\JameMi00,TAM,RB,25,4,0,0,0,0,0,0,4,19,4.75,0,4,4,22,5.50,0,4,8.1,6.1,,132,
456,Taiwan Jones\JoneTa00,OAK,RB,28,13,0,0,0,0,0,0,1,-8,-8.00,0,4,4,43,10.75,0,4,7.5,5.5,,134,
457,Daniel Lasco\LascDa00,NOR,RB,24,7,0,0,0,0,0,0,11,32,2.91,0,4,2,11,5.50,0,4,6.3,5.3,,131,
458,Bradley Marquez\MarqBr00,LAR,WR,24,14,0,0,0,0,0,0,1,2,2.00,0,7,3,37,12.33,0,4,6.9,5.4,,181,
459,Dexter McCluster\McClDe00,SDG,WR,27,6,0,0,0,0,0,0,3,2,0.67,0,11,7,36,5.14,0,4,10.8,7.3,,182,
460,Justin Perillo\PeriJu00,GNB,TE,25,9,1,0,0,0,0,0,0,0,,0,5,4,35,8.75,0,4,7.5,5.5,,86,
461,Brandon Williams\WillBr04,SEA,RB,29,16,1,0,0,0,0,0,0,0,,0,3,2,36,18.00,0,4,5.6,4.6,,133,
462,Derek Carrier\CarrDe00,WAS,TE,26,8,0,0,0,0,0,0,0,0,,0,2,2,10,5.00,0,3,3.0,2.0,,88,
463,D.J. Foster\FostD.01,NWE,RB,23,3,0,0,0,0,0,0,7,24,3.43,0,2,1,2,2.00,0,3,3.6,3.1,,138,
464,Don Jackson\JackDo01,GNB,RB,23,3,1,0,0,0,0,0,10,32,3.20,0,1,0,0,,0,3,3.2,3.2,,135,
465,Malcolm Johnson\JohnMa06,CLE,RB,24,7,1,0,0,0,0,0,1,2,2.00,0,7,5,44,8.80,0,3,8.6,5.1,,139,
466,Sean McGrath\McGrSe00,SDG,TE,29,16,5,0,0,0,0,0,0,0,,0,2,2,25,12.50,0,3,4.5,3.5,,91,
467,Niles Paul\PaulNi00,WAS,TE,27,8,1,0,0,0,0,0,0,0,,0,2,2,27,13.50,0,3,4.7,3.7,,90,
468,Isaiah Pead\PeadIs00,MIA,RB,27,3,0,0,0,0,0,0,8,22,2.75,0,1,1,6,6.00,0,3,3.8,3.3,,136,
469,Keith Smith\SmitKe03,DAL,RB,24,16,1,0,0,0,0,0,2,5,2.50,0,4,3,20,6.67,0,3,5.5,4.0,,140,
470,Lee Smith\SmitLe00,OAK,TE,29,4,4,0,0,0,0,0,0,0,,0,6,6,29,4.83,0,3,8.9,5.9,,89,
471,Nick Vannett\VannNi00,SEA,TE,23,9,2,0,0,0,0,0,0,0,,0,4,3,32,10.67,0,3,6.2,4.7,,87,
472,Dan Vitale\VitaDa00,CLE,RB,23,9,3,0,0,0,0,0,0,0,,0,5,4,27,6.75,0,3,6.7,4.7,,137,
473,Antonio Andrews\AndrAn00,TEN,RB,24,16,0,0,0,0,0,0,2,15,7.50,0,0,0,0,,0,2,1.5,1.5,,146,
474,Brenton Bersin\BersBr00,CAR,WR,26,10,0,0,0,0,0,0,0,0,,0,6,2,17,8.50,0,2,3.7,2.7,,189,
475,Brandon Bolden\BoldBr00,NWE,RB,26,14,0,0,0,0,0,0,1,4,4.00,0,4,2,15,7.50,0,2,3.9,2.9,,141,
476,Damiere Byrd\ByrdDa00,CAR,WR,23,1,0,0,0,0,0,0,0,0,,0,1,1,16,16.00,0,2,2.6,2.1,,191,
477,James Develin\DeveJa00,NWE,RB,28,16,4,0,0,0,0,0,0,0,,0,6,3,18,6.00,0,2,4.8,3.3,,142,
478,Jalston Fowler\FowlJa00,TEN,RB,26,16,7,0,0,0,0,0,1,3,3.00,0,2,1,14,14.00,0,2,2.7,2.2,,144,
479,Clay Harbor\HarbCl00,2TM,TE,29,15,2,0,0,0,0,0,0,0,,0,3,3,19,6.33,0,2,4.9,3.4,,93,
480,Percy Harvin\HarvPe00,BUF,WR,28,2,1,0,0,0,0,0,1,11,11.00,0,4,2,6,3.00,0,2,3.7,2.7,,190,
481,Cardale Jones\JoneCa01,BUF,QB,24,1,0,6,11,96,0,1,1,-1,-1.00,0,0,0,0,,0,2,2.7,2.7,,60,
482,Zach Line\LineZa01,MIN,TE,26,15,4,0,0,0,0,0,7,15,2.14,0,3,0,0,,0,2,1.5,1.5,,97,
483,Marc Mariani\MariMa00,TEN,WR,29,16,0,0,0,0,0,0,1,15,15.00,0,0,0,0,,0,2,1.5,1.5,,193,
484,Matt McGloin\McGlMa01,OAK,QB,27,3,1,8,15,50,0,0,3,-3,-1.00,0,0,0,0,,0,2,1.7,1.7,,61,
485,J.D. McKissic\McKiJ.00,SEA,RB,23,1,0,0,0,0,0,0,1,2,2.00,0,2,2,16,8.00,0,2,3.8,2.8,,143,
486,Logan Paulsen\PaulLo00,CHI,TE,29,16,12,0,0,0,0,0,0,0,,0,10,3,15,5.00,0,2,4.5,3.0,,96,
487,Cedric Peerman\PeerCe00,CIN,RB,30,6,0,0,0,0,0,0,6,15,2.50,0,1,0,0,,0,2,1.5,1.5,,147,
488,Jay Prosch\ProsJa00,HOU,RB,24,15,1,0,0,0,0,0,4,9,2.25,0,1,1,6,6.00,0,2,2.5,2.0,,145,
489,DeAndre Smelter\SmelDe00,SFO,WR,25,2,0,0,0,0,0,0,0,0,,0,1,1,23,23.00,0,2,3.3,2.8,,184,
490,Devin Smith\SmitDe04,NYJ,WR,24,4,0,0,0,0,0,0,0,0,,0,3,1,20,20.00,0,2,3.0,2.5,,187,
491,Luke Stocker\StocLu00,TAM,TE,28,12,10,0,0,0,0,0,0,0,,0,8,5,23,4.60,0,2,7.3,4.8,,92,
492,Devin Street\StreDe00,IND,WR,25,5,0,0,0,0,0,0,0,0,,0,6,1,20,20.00,0,2,3.0,2.5,,186,
493,Mike Thomas\ThomMi04,LAR,WR,22,15,0,0,0,0,0,0,0,0,,0,9,3,37,12.33,0,2,5.7,3.2,,188,
494,Ross Travis\TravRo00,KAN,TE,23,6,3,0,0,0,0,0,0,0,,0,6,3,15,5.00,0,2,4.5,3.0,,95,
495,Laquon Treadwell\TreaLa00,MIN,WR,21,9,1,0,0,0,0,0,0,0,,0,3,1,15,15.00,0,2,2.5,2.0,,192,
496,Griff Whalen\WhalGr00,SDG,WR,26,8,0,0,0,0,0,0,0,0,,0,4,2,22,11.00,0,2,4.2,3.2,,185,
497,Cole Wick\WickCo00,DET,TE,23,6,0,0,0,0,0,0,0,0,,0,3,2,18,9.00,0,2,3.8,2.8,,94,
498,Shane Wynn\WynnSh00,JAX,WR,24,5,0,0,0,0,0,0,2,5,2.50,0,3,1,19,19.00,0,2,3.4,2.9,,183,
499,Jared Abbrederis\AbbrJa00,GNB,WR,26,5,0,0,0,0,0,0,0,0,,0,2,1,8,8.00,0,1,1.8,1.3,,198,
500,Joe Banyard\BanyJo00,JAX,RB,28,1,0,0,0,0,0,0,2,7,3.50,0,0,0,0,,0,1,0.7,0.7,,156,
501,Jeremy Butler\ButlJe01,SDG,WR,25,4,0,0,0,0,0,0,0,0,,0,2,2,11,5.50,0,1,3.1,2.1,,195,
502,Gerald Christian\ChriGe00,BUF,TE,25,3,0,0,0,0,0,0,0,0,,0,2,1,14,14.00,0,1,2.4,1.9,,98,
503,Chase Daniel\DaniCh00,PHI,QB,30,1,0,1,1,16,0,0,0,0,,0,0,0,0,,0,1,0.6,0.6,,63,
504,Alex Ellis\ElliAl01,JAX,TE,23,6,3,0,0,0,0,0,0,0,,0,4,3,11,3.67,0,1,4.1,2.6,,102,
505,David Fales\FaleDa00,CHI,QB,26,1,0,2,5,22,0,0,1,0,0.00,0,0,0,0,,0,1,0.9,0.9,,62,
506,George Farmer\FarmGe02,SEA,RB,23,2,0,0,0,0,0,0,1,1,1.00,0,3,1,4,4.00,0,1,1.5,1.0,,159,
507,Rashad Greene\GreeRa00,JAX,WR,24,8,0,0,0,0,0,0,0,0,,0,8,5,32,6.40,0,1,7.2,3.7,,194,
508,Je'Ron Hamm\HammJe01,SFO,TE,24,5,0,0,0,0,0,0,0,0,,0,4,2,13,6.50,0,1,3.3,2.3,,99,
509,Ryan Hewitt\HewiRy00,CIN,RB,25,16,11,0,0,0,0,0,0,0,,0,3,2,13,6.50,0,1,3.3,2.3,,148,
510,Bronson Hill\HillBr01,JAX,RB,23,3,0,0,0,0,0,0,2,11,5.50,0,1,0,0,,0,1,1.1,1.1,,153,
511,Henry Krieger-Coble\KrieHe00,DEN,TE,24,2,0,0,0,0,0,0,0,0,,0,1,1,13,13.00,0,1,2.3,1.8,,101,
512,Paul Lasike\LasiPa00,CHI,RB,26,10,3,0,0,0,0,0,3,8,2.67,0,1,1,3,3.00,0,1,2.1,1.6,,151,
513,Terrence Magee\MageTe00,SEA,RB,23,2,0,0,0,0,0,0,3,12,4.00,0,0,0,0,,0,1,1.2,1.2,,149,
514,Chris Manhertz\ManhCh00,2TM,TE,24,7,2,0,0,0,0,0,0,0,,0,1,1,10,10.00,0,1,2.0,1.5,,103,
515,Paul McRoberts\McRoPa00,LAR,WR,24,2,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,1,1.6,1.1,,199,
516,Raheem Mostert\MostRa00,2TM,RB,24,3,0,0,0,0,0,0,1,6,6.00,0,0,0,0,,0,1,0.6,0.6,,158,
517,Matthew Mulligan\MullMa00,DET,TE,31,8,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,1,1.8,1.3,,104,
518,Roosevelt Nix\NixxRo01,PIT,RB,24,10,3,0,0,0,0,0,0,0,,0,2,2,5,2.50,0,1,2.5,1.5,,160,
519,MyCole Pruitt\PruiMy00,2TM,TE,24,4,0,0,0,0,0,0,0,0,,0,2,2,13,6.50,0,1,3.3,2.3,,100,
520,Daryl Richardson\RichDa00,PIT,RB,26,3,0,0,0,0,0,0,2,7,3.50,0,0,0,0,,0,1,0.7,0.7,,157,
521,Stevan Ridley\RidlSt00,ATL,RB,27,1,0,0,0,0,0,0,3,7,2.33,0,0,0,0,,0,1,0.7,0.7,,155,
522,Rashad Ross\RossRa00,WAS,WR,26,5,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,1,1.8,1.3,,197,
523,Anthony Sherman\SherAn00,KAN,RB,28,16,3,0,0,0,0,0,0,0,,0,6,4,11,2.75,0,1,5.1,3.1,,152,
524,Lorenzo Taliaferro\TaliLo00,BAL,RB,25,3,0,0,0,0,0,0,1,0,0.00,0,3,3,10,3.33,0,1,4.0,2.5,,154,
525,Stepfan Taylor\TaylSt00,ARI,RB,25,15,0,0,0,0,0,0,4,12,3.00,0,0,0,0,,0,1,1.2,1.2,,150,
526,Tony Washington\WashTo00,JAX,WR,26,2,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,1,1.9,1.4,,196,
527,Mario Alford\AlfoMa00,CLE,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,208,
528,Joique Bell\BellJo01,2TM,RB,30,7,0,0,0,0,0,0,3,6,2.00,0,1,1,-2,-2.00,0,,1.4,0.9,,163,
529,Braedon Bowman\BowmBr00,NYJ,,22,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,112,
530,Brandon Burks\BurkBr00,NYJ,RB,23,1,0,0,0,0,0,0,2,-4,-2.00,0,0,0,0,,0,,-0.4,-0.4,,169,
531,Isaiah Burse\BursIs01,SDG,,25,9,1,0,0,0,0,0,0,0,,0,4,0,0,,0,,,,,207,
532,Michael Burton\BurtMi00,DET,,24,15,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,2,
533,Orson Charles\CharOr00,DET,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,111,
534,Kellen Clemens\ClemKe00,SDG,QB,33,12,0,0,1,0,0,0,2,-1,-0.50,0,0,0,0,,0,,-0.1,-0.1,,68,
535,Asante Cleveland\ClevAs00,SDG,,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,107,
536,Chase Coffman\CoffCh00,IND,,30,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,117,
537,Geremy Davis\DaviGe00,SDG,,24,3,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,205,
538,Kellen Davis\DaviKe01,NYJ,,31,8,7,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,109,
539,Jim Dray\DrayJi00,2TM,,30,6,2,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,121,
540,Donteea Dye\DyexDo00,TAM,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,204,
541,Glenn Gronkowski\GronGl01,BUF,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,1,
542,Russell Hansbrough\HansRu00,TAM,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,167,
543,Cory Harkey\HarkCo00,LAR,,26,12,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,108,
544,Clark Harris\HarrCl20,CIN,,32,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,119,
545,Temarrick Hemingway\HemiTe00,LAR,,23,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,113,
546,Chad Henne\HennCh01,JAX,QB,31,1,0,0,0,0,0,0,1,-2,-2.00,0,0,0,0,,0,,-0.2,-0.2,,69,
547,Julian Howsare\HowsJu00,NYJ,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,3,
548,Joe Kerridge\KerrJo00,GNB,RB,24,8,0,0,0,0,0,0,1,0,0.00,0,0,0,0,,0,,,,,168,
549,Jake Lampman\LampJa00,NOR,,23,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,202,
550,Khari Lee\LeexKh00,DET,,24,8,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,116,
551,Dezmin Lewis\LewiDe02,BUF,,24,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,210,
552,Tony Lippett\LippTo00,MIA,,24,16,13,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,203,
553,Vince Mayle\MaylVi00,DAL,,25,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,212,
554,Tre McBride\McBrTr00,TEN,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,201,
555,A.J. McCarron\McCaA.00,CIN,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,67,
556,David Morgan\MorgDa01,MIN,TE,23,12,0,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,,1.4,0.9,,106,
557,Marcus Murphy\MurpMa03,NOR,RB,25,3,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,,1.3,0.8,,164,
558,Troy Niklas\NiklTr00,ARI,TE,24,3,2,0,0,0,0,0,0,0,,0,2,1,0,0.00,0,,1.0,0.5,,114,
559,James O'Shaughnessy\O'ShJa00,KAN,TE,24,16,3,0,0,0,0,0,0,0,,0,3,2,-1,-0.50,0,,1.9,0.9,,122,
560,Ryan O'Malley\OMalRy00,OAK,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,120,
561,Jordan Payton\PaytJo00,CLE,WR,23,4,0,0,0,0,0,0,0,0,,0,3,1,3,3.00,0,,1.3,0.8,,200,
562,Chase Reynolds\ReynCh00,LAR,RB,29,16,0,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,,1.4,0.9,,162,
563,Demarcus Robinson\RobiDe01,KAN,,22,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,209,
564,Khiry Robinson\RobiKh00,NYJ,RB,27,1,0,0,0,0,0,0,8,22,2.75,0,0,0,0,,0,,1.2,0.2,,166,
565,Mark Sanchez\SancMa00,DAL,QB,30,2,0,10,18,93,0,2,4,-2,-0.50,0,0,0,0,,0,,1.5,1.5,,70,
566,Matt Schaub\SchaMa00,ATL,QB,35,4,0,1,3,16,0,0,2,-2,-1.00,0,0,0,0,,0,,0.4,0.4,,64,
567,Rod Smith\SmitRo06,DAL,RB,22,7,0,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,,1.4,0.9,,161,
568,Nate Solder\SoldNa00,NWE,,28,15,15,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,118,
569,Randall Telfer\TelfRa00,CLE,TE,24,14,5,0,0,0,0,0,0,0,,0,7,2,4,2.00,0,,2.4,1.4,,105,
570,Will Tukuafu\TukuWi00,SEA,RB,32,7,1,0,0,0,0,0,2,2,1.00,0,1,0,0,,0,,0.2,0.2,,165,
571,Hakeem Valles\VallHa00,ARI,,24,11,1,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,110,
572,Joe Webb\WebbJo00,CAR,QB,30,14,0,0,0,0,0,0,0,0,,0,3,1,3,3.00,0,,1.3,0.8,,65,
573,Eric Weems\WeemEr00,ATL,,31,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,206,
574,Kasen Williams\WillKa02,SEA,,24,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,211,
575,Maxx Williams\WillMa04,BAL,,22,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,115,
576,T.J. Yates\YateT.00,MIA,,29,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,66,
577,Bralon Addison\AddiBr01,CHI,RB,23,2,0,0,0,0,0,0,1,4,4.00,0,1,1,11,11.00,0,-1,1.5,,,170,
578,Sean Mannion\MannSe00,LAR,QB,24,1,0,3,6,19,0,1,1,-1,-1.00,0,0,0,0,,0,-1,-0.3,-0.3,,71,
579,Tyler Ervin\ErviTy00,HOU,RB,23,12,0,0,0,0,0,0,1,3,3.00,0,5,3,18,6.00,0,-2,3.1,-0.4,,171,
580,Jakeem Grant\GranJa00,MIA,WR,24,16,0,0,0,0,0,0,1,1,1.00,0,1,0,0,,0,-2,5.1,4.1,,214,
581,Brett Hundley\HundBr00,GNB,QB,23,4,0,2,10,17,0,1,3,-2,-0.67,0,0,0,0,,0,-2,-0.5,-0.5,,72,
582,Ryan Mallett\MallRy00,BAL,QB,28,4,0,3,6,26,0,1,5,-6,-1.20,0,0,0,0,,0,-2,-0.6,-0.6,,73,
583,Keshawn Martin\MartKe01,SFO,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,-2,-1.0,-2.0,,215,
584,Matt Slater*+\SlatMa00,NWE,WR,31,13,0,0,0,0,0,0,1,5,5.00,0,1,0,0,,0,-2,-0.5,-1.5,,213,